EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY,BUY_SELL_INDICATOR,BUY_CO_MIN_MARGIN_PER,BUY_CO_SL_RANGE_MAX_PERC,BUY_CO_SL_RANGE_MIN_PERC,BUY_BO_MIN_MARGIN_PER,BUY_BO_PROFIT_RANGE_MAX_PERC,BUY_BO_PROFIT_RANGE_MIN_PERC,MTF_LEVERAGE,SM_UPPER_LIMIT,SM_LOWER_LIMIT,Unnamed: 31
NSE,D,67484,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54400-CE,BANKNIFTY 28 APR 54400 CALL,OP,,30.0,2026-04-28,54400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,811.8,280.9,
NSE,D,67485,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54400-PE,BANKNIFTY 28 APR 54400 PUT,OP,,30.0,2026-04-28,54400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4941.2,2248.8,
NSE,D,67486,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54500-CE,BANKNIFTY 28 APR 54500 CALL,OP,,30.0,2026-04-28,54500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,774.75,272.55,
NSE,D,67487,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54500-PE,BANKNIFTY 28 APR 54500 PUT,OP,,30.0,2026-04-28,54500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4445.85,1724.75,
NSE,D,67488,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54600-CE,BANKNIFTY 28 APR 54600 CALL,OP,,30.0,2026-04-28,54600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,732.45,257.95,
NSE,D,67489,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54600-PE,BANKNIFTY 28 APR 54600 PUT,OP,,30.0,2026-04-28,54600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4792.6,2043.8,
NSE,D,67490,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54700-CE,BANKNIFTY 28 APR 54700 CALL,OP,,30.0,2026-04-28,54700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,692.15,244.45,
NSE,D,67491,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54700-PE,BANKNIFTY 28 APR 54700 PUT,OP,,30.0,2026-04-28,54700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4615.2,1839.6,
NSE,D,67492,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54800-CE,BANKNIFTY 28 APR 54800 CALL,OP,,30.0,2026-04-28,54800.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,646.75,224.75,
NSE,D,67493,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54800-PE,BANKNIFTY 28 APR 54800 PUT,OP,,30.0,2026-04-28,54800.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4606.3,1804.9,
NSE,D,67494,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54900-CE,BANKNIFTY 28 APR 54900 CALL,OP,,30.0,2026-04-28,54900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,619.15,221.65,
NSE,D,67495,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-54900-PE,BANKNIFTY 28 APR 54900 PUT,OP,,30.0,2026-04-28,54900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5093.2,2267.3,
NSE,D,67496,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55000-CE,BANKNIFTY 28 APR 55000 CALL,OP,,30.0,2026-04-28,55000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,581.9,207.7,
NSE,D,67497,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55000-PE,BANKNIFTY 28 APR 55000 PUT,OP,,30.0,2026-04-28,55000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4975.25,2126.15,
NSE,D,67498,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55100-CE,BANKNIFTY 28 APR 55100 CALL,OP,,30.0,2026-04-28,55100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,551.1,199.4,
NSE,D,67499,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55100-PE,BANKNIFTY 28 APR 55100 PUT,OP,,30.0,2026-04-28,55100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,4907.3,2035.7,
NSE,D,67510,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55200-CE,BANKNIFTY 28 APR 55200 CALL,OP,,30.0,2026-04-28,55200.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,521.4,191.0,
NSE,D,67511,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55200-PE,BANKNIFTY 28 APR 55200 PUT,OP,,30.0,2026-04-28,55200.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5007.85,2114.95,
NSE,D,67512,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55300-CE,BANKNIFTY 28 APR 55300 CALL,OP,,30.0,2026-04-28,55300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,489.95,180.15,
NSE,D,67513,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55300-PE,BANKNIFTY 28 APR 55300 PUT,OP,,30.0,2026-04-28,55300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5108.7,2195.2,
NSE,D,67514,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55400-CE,BANKNIFTY 28 APR 55400 CALL,OP,,30.0,2026-04-28,55400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,460.15,169.75,
NSE,D,67515,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55400-PE,BANKNIFTY 28 APR 55400 PUT,OP,,30.0,2026-04-28,55400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5209.5,2276.6,
NSE,D,67516,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55500-CE,BANKNIFTY 28 APR 55500 CALL,OP,,30.0,2026-04-28,55500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,435.85,163.75,
NSE,D,67519,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55500-PE,BANKNIFTY 28 APR 55500 PUT,OP,,30.0,2026-04-28,55500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5371.0,2419.8,
NSE,D,67520,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55600-CE,BANKNIFTY 28 APR 55600 CALL,OP,,30.0,2026-04-28,55600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,407.0,152.7,
NSE,D,67521,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55600-PE,BANKNIFTY 28 APR 55600 PUT,OP,,30.0,2026-04-28,55600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5411.4,2442.4,
NSE,D,67522,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55700-CE,BANKNIFTY 28 APR 55700 CALL,OP,,30.0,2026-04-28,55700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,381.7,143.8,
NSE,D,67523,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55700-PE,BANKNIFTY 28 APR 55700 PUT,OP,,30.0,2026-04-28,55700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5512.25,2526.85,
NSE,D,67524,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55800-CE,BANKNIFTY 28 APR 55800 CALL,OP,,30.0,2026-04-28,55800.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,360.55,138.45,
NSE,D,67525,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55800-PE,BANKNIFTY 28 APR 55800 PUT,OP,,30.0,2026-04-28,55800.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5613.3,2612.1,
NSE,D,67526,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55900-CE,BANKNIFTY 28 APR 55900 CALL,OP,,30.0,2026-04-28,55900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,339.85,132.85,
NSE,D,67527,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-55900-PE,BANKNIFTY 28 APR 55900 PUT,OP,,30.0,2026-04-28,55900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5714.4,2698.1,
NSE,D,67528,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56000-CE,BANKNIFTY 28 APR 56000 CALL,OP,,30.0,2026-04-28,56000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,317.15,124.05,
NSE,D,67529,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56000-PE,BANKNIFTY 28 APR 56000 PUT,OP,,30.0,2026-04-28,56000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5872.35,2842.15,
NSE,D,67530,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56100-CE,BANKNIFTY 28 APR 56100 CALL,OP,,30.0,2026-04-28,56100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,297.8,118.2,
NSE,D,67531,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56100-PE,BANKNIFTY 28 APR 56100 PUT,OP,,30.0,2026-04-28,56100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5916.5,2872.8,
NSE,D,67532,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56200-CE,BANKNIFTY 28 APR 56200 CALL,OP,,30.0,2026-04-28,56200.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,278.7,111.7,
NSE,D,67533,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56200-PE,BANKNIFTY 28 APR 56200 PUT,OP,,30.0,2026-04-28,56200.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6017.55,2961.25,
NSE,D,67534,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56300-CE,BANKNIFTY 28 APR 56300 CALL,OP,,30.0,2026-04-28,56300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,262.65,107.25,
NSE,D,67535,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56300-PE,BANKNIFTY 28 APR 56300 PUT,OP,,30.0,2026-04-28,56300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6118.45,3050.55,
NSE,D,67536,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56400-CE,BANKNIFTY 28 APR 56400 CALL,OP,,30.0,2026-04-28,56400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,246.7,102.6,
NSE,D,67537,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56400-PE,BANKNIFTY 28 APR 56400 PUT,OP,,30.0,2026-04-28,56400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6219.5,3140.3,
NSE,D,67538,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56500-CE,BANKNIFTY 28 APR 56500 CALL,OP,,30.0,2026-04-28,56500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,229.9,96.1,
NSE,D,67539,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56500-PE,BANKNIFTY 28 APR 56500 PUT,OP,,30.0,2026-04-28,56500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6340.8,3251.3,
NSE,D,67540,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56600-CE,BANKNIFTY 28 APR 56600 CALL,OP,,30.0,2026-04-28,56600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,213.75,89.95,
NSE,D,67541,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56600-PE,BANKNIFTY 28 APR 56600 PUT,OP,,30.0,2026-04-28,56600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7951.1,4851.6,
NSE,D,67542,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56700-CE,BANKNIFTY 28 APR 56700 CALL,OP,,30.0,2026-04-28,56700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,203.0,88.5,
NSE,D,67543,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56700-PE,BANKNIFTY 28 APR 56700 PUT,OP,,30.0,2026-04-28,56700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6522.4,3413.5,
NSE,D,67544,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56800-CE,BANKNIFTY 28 APR 56800 CALL,OP,,30.0,2026-04-28,56800.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,185.4,79.3,
NSE,D,67545,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56800-PE,BANKNIFTY 28 APR 56800 PUT,OP,,30.0,2026-04-28,56800.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6623.1,3505.9,
NSE,D,67546,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56900-CE,BANKNIFTY 28 APR 56900 CALL,OP,,30.0,2026-04-28,56900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,177.35,79.35,
NSE,D,67547,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-56900-PE,BANKNIFTY 28 APR 56900 PUT,OP,,30.0,2026-04-28,56900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7895.95,4770.65,
NSE,D,67548,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57000-CE,BANKNIFTY 28 APR 57000 CALL,OP,,30.0,2026-04-28,57000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,165.4,75.1,
NSE,D,67549,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57000-PE,BANKNIFTY 28 APR 57000 PUT,OP,,30.0,2026-04-28,57000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6775.95,3642.95,
NSE,D,67550,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57100-CE,BANKNIFTY 28 APR 57100 CALL,OP,,30.0,2026-04-28,57100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,155.3,72.1,
NSE,D,67551,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57100-PE,BANKNIFTY 28 APR 57100 PUT,OP,,30.0,2026-04-28,57100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6925.55,3785.45,
NSE,D,67552,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57200-CE,BANKNIFTY 28 APR 57200 CALL,OP,,30.0,2026-04-28,57200.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,145.15,68.45,
NSE,D,67553,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57200-PE,BANKNIFTY 28 APR 57200 PUT,OP,,30.0,2026-04-28,57200.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7026.2,3879.6,
NSE,D,67554,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57300-CE,BANKNIFTY 28 APR 57300 CALL,OP,,30.0,2026-04-28,57300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,136.8,66.2,
NSE,D,67555,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57300-PE,BANKNIFTY 28 APR 57300 PUT,OP,,30.0,2026-04-28,57300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7126.8,3974.1,
NSE,D,67556,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57400-CE,BANKNIFTY 28 APR 57400 CALL,OP,,30.0,2026-04-28,57400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,125.85,61.05,
NSE,D,67557,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57400-PE,BANKNIFTY 28 APR 57400 PUT,OP,,30.0,2026-04-28,57400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7227.45,4068.95,
NSE,D,67558,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57500-CE,BANKNIFTY 28 APR 57500 CALL,OP,,30.0,2026-04-28,57500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,117.65,57.95,
NSE,D,67559,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57500-PE,BANKNIFTY 28 APR 57500 PUT,OP,,30.0,2026-04-28,57500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7237.25,4073.55,
NSE,D,67560,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57600-CE,BANKNIFTY 28 APR 57600 CALL,OP,,30.0,2026-04-28,57600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,111.2,56.4,
NSE,D,67561,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57600-PE,BANKNIFTY 28 APR 57600 PUT,OP,,30.0,2026-04-28,57600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,9135.15,5966.65,
NSE,D,67562,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57700-CE,BANKNIFTY 28 APR 57700 CALL,OP,,30.0,2026-04-28,57700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,104.5,54.2,
NSE,D,67563,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-Apr2026-57700-PE,BANKNIFTY 28 APR 57700 PUT,OP,,30.0,2026-04-28,57700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7528.8,4355.8,
NSE,D,67564,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56400-CE,BANKNIFTY 26 MAY 56400 CALL,OP,,30.0,2026-05-26,56400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,688.5,213.7,
NSE,D,67565,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56400-PE,BANKNIFTY 26 MAY 56400 PUT,OP,,30.0,2026-05-26,56400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,5991.65,3243.15,
NSE,D,67566,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56500-CE,BANKNIFTY 26 MAY 56500 CALL,OP,,30.0,2026-05-26,56500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,712.6,255.2,
NSE,D,67567,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56500-PE,BANKNIFTY 26 MAY 56500 PUT,OP,,30.0,2026-05-26,56500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6352.95,3587.05,
NSE,D,67568,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56600-CE,BANKNIFTY 26 MAY 56600 CALL,OP,,30.0,2026-05-26,56600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,636.3,196.0,
NSE,D,67569,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56600-PE,BANKNIFTY 26 MAY 56600 PUT,OP,,30.0,2026-05-26,56600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6182.1,3399.1,
NSE,D,67570,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56700-CE,BANKNIFTY 26 MAY 56700 CALL,OP,,30.0,2026-05-26,56700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,559.05,135.15,
NSE,D,67571,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56700-PE,BANKNIFTY 26 MAY 56700 PUT,OP,,30.0,2026-05-26,56700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6277.6,3478.2,
NSE,D,67572,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56800-CE,BANKNIFTY 26 MAY 56800 CALL,OP,,30.0,2026-05-26,56800.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,595.35,187.55,
NSE,D,67573,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56800-PE,BANKNIFTY 26 MAY 56800 PUT,OP,,30.0,2026-05-26,56800.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6848.55,4033.05,
NSE,D,67574,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56900-CE,BANKNIFTY 26 MAY 56900 CALL,OP,,30.0,2026-05-26,56900.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,585.85,193.85,
NSE,D,67575,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-56900-PE,BANKNIFTY 26 MAY 56900 PUT,OP,,30.0,2026-05-26,56900.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6469.55,3638.25,
NSE,D,67578,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57000-CE,BANKNIFTY 26 MAY 57000 CALL,OP,,30.0,2026-05-26,57000.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,566.45,189.65,
NSE,D,67579,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57000-PE,BANKNIFTY 26 MAY 57000 PUT,OP,,30.0,2026-05-26,57000.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6617.5,3771.0,
NSE,D,67580,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57100-CE,BANKNIFTY 26 MAY 57100 CALL,OP,,30.0,2026-05-26,57100.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,503.95,141.95,
NSE,D,67581,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57100-PE,BANKNIFTY 26 MAY 57100 PUT,OP,,30.0,2026-05-26,57100.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6662.25,3800.95,
NSE,D,67582,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57200-CE,BANKNIFTY 26 MAY 57200 CALL,OP,,30.0,2026-05-26,57200.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,502.6,154.8,
NSE,D,67583,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57200-PE,BANKNIFTY 26 MAY 57200 PUT,OP,,30.0,2026-05-26,57200.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6758.8,3883.3,
NSE,D,67584,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57300-CE,BANKNIFTY 26 MAY 57300 CALL,OP,,30.0,2026-05-26,57300.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,474.7,140.7,
NSE,D,67585,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57300-PE,BANKNIFTY 26 MAY 57300 PUT,OP,,30.0,2026-05-26,57300.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6855.6,3966.2,
NSE,D,67586,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57400-CE,BANKNIFTY 26 MAY 57400 CALL,OP,,30.0,2026-05-26,57400.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,479.7,159.0,
NSE,D,67588,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57400-PE,BANKNIFTY 26 MAY 57400 PUT,OP,,30.0,2026-05-26,57400.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,6952.45,4049.85,
NSE,D,67589,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57500-CE,BANKNIFTY 26 MAY 57500 CALL,OP,,30.0,2026-05-26,57500.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,460.55,153.05,
NSE,D,67591,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57500-PE,BANKNIFTY 26 MAY 57500 PUT,OP,,30.0,2026-05-26,57500.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7049.65,4133.85,
NSE,D,67592,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57600-CE,BANKNIFTY 26 MAY 57600 CALL,OP,,30.0,2026-05-26,57600.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,439.2,144.2,
NSE,D,67593,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57600-PE,BANKNIFTY 26 MAY 57600 PUT,OP,,30.0,2026-05-26,57600.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7146.9,4218.5,
NSE,D,67594,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57700-CE,BANKNIFTY 26 MAY 57700 CALL,OP,,30.0,2026-05-26,57700.0,CE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,419.5,136.5,
NSE,D,67595,,OPTIDX,26009.0,BANKNIFTY,BANKNIFTY-May2026-57700-PE,BANKNIFTY 26 MAY 57700 PUT,OP,,30.0,2026-05-26,57700.0,PE,5.0,M,N,N,N,,A,0,0,0.0,0,0,0.0,0.0,7244.15,4303.85,
