SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,70441,OPTIDX,0,MIDCPNIFTY-May2026-11900-CE,120.0,MIDCPNIFTY 26 MAY 11900 CALL,2026-05-26 14:30:00,11900.0,CE,5.0,M,OP,,
NSE,D,70442,OPTIDX,0,MIDCPNIFTY-May2026-11900-PE,120.0,MIDCPNIFTY 26 MAY 11900 PUT,2026-05-26 14:30:00,11900.0,PE,5.0,M,OP,,
NSE,D,70443,OPTIDX,0,FINNIFTY-Apr2026-33500-CE,60.0,FINNIFTY 28 APR 33500 CALL,2026-04-28 14:30:00,33500.0,CE,5.0,M,OP,,
NSE,D,70444,OPTIDX,0,FINNIFTY-Apr2026-33500-PE,60.0,FINNIFTY 28 APR 33500 PUT,2026-04-28 14:30:00,33500.0,PE,5.0,M,OP,,
NSE,D,70445,OPTIDX,0,FINNIFTY-Apr2026-34000-CE,60.0,FINNIFTY 28 APR 34000 CALL,2026-04-28 14:30:00,34000.0,CE,5.0,M,OP,,
NSE,D,70446,OPTIDX,0,FINNIFTY-Apr2026-34000-PE,60.0,FINNIFTY 28 APR 34000 PUT,2026-04-28 14:30:00,34000.0,PE,5.0,M,OP,,
NSE,D,70447,OPTIDX,0,MIDCPNIFTY-May2026-11925-CE,120.0,MIDCPNIFTY 26 MAY 11925 CALL,2026-05-26 14:30:00,11925.0,CE,5.0,M,OP,,
NSE,D,70448,OPTIDX,0,MIDCPNIFTY-May2026-11925-PE,120.0,MIDCPNIFTY 26 MAY 11925 PUT,2026-05-26 14:30:00,11925.0,PE,5.0,M,OP,,
NSE,D,70449,OPTIDX,0,MIDCPNIFTY-May2026-11950-CE,120.0,MIDCPNIFTY 26 MAY 11950 CALL,2026-05-26 14:30:00,11950.0,CE,5.0,M,OP,,
NSE,D,70450,OPTIDX,0,MIDCPNIFTY-May2026-11950-PE,120.0,MIDCPNIFTY 26 MAY 11950 PUT,2026-05-26 14:30:00,11950.0,PE,5.0,M,OP,,
NSE,D,70457,OPTIDX,0,MIDCPNIFTY-May2026-11975-CE,120.0,MIDCPNIFTY 26 MAY 11975 CALL,2026-05-26 14:30:00,11975.0,CE,5.0,M,OP,,
NSE,D,70458,OPTIDX,0,MIDCPNIFTY-May2026-11975-PE,120.0,MIDCPNIFTY 26 MAY 11975 PUT,2026-05-26 14:30:00,11975.0,PE,5.0,M,OP,,
NSE,D,70459,OPTIDX,0,MIDCPNIFTY-May2026-12000-CE,120.0,MIDCPNIFTY 26 MAY 12000 CALL,2026-05-26 14:30:00,12000.0,CE,5.0,M,OP,,
NSE,D,70460,OPTIDX,0,MIDCPNIFTY-May2026-12000-PE,120.0,MIDCPNIFTY 26 MAY 12000 PUT,2026-05-26 14:30:00,12000.0,PE,5.0,M,OP,,
NSE,D,70461,OPTIDX,0,MIDCPNIFTY-May2026-12025-CE,120.0,MIDCPNIFTY 26 MAY 12025 CALL,2026-05-26 14:30:00,12025.0,CE,5.0,M,OP,,
NSE,D,70462,OPTIDX,0,MIDCPNIFTY-May2026-12025-PE,120.0,MIDCPNIFTY 26 MAY 12025 PUT,2026-05-26 14:30:00,12025.0,PE,5.0,M,OP,,
NSE,D,70463,OPTIDX,0,FINNIFTY-Apr2026-34500-CE,60.0,FINNIFTY 28 APR 34500 CALL,2026-04-28 14:30:00,34500.0,CE,5.0,M,OP,,
NSE,D,70464,OPTIDX,0,FINNIFTY-Apr2026-34500-PE,60.0,FINNIFTY 28 APR 34500 PUT,2026-04-28 14:30:00,34500.0,PE,5.0,M,OP,,
NSE,D,70465,OPTIDX,0,MIDCPNIFTY-May2026-12050-CE,120.0,MIDCPNIFTY 26 MAY 12050 CALL,2026-05-26 14:30:00,12050.0,CE,5.0,M,OP,,
NSE,D,70466,OPTIDX,0,FINNIFTY-Apr2026-35000-CE,60.0,FINNIFTY 28 APR 35000 CALL,2026-04-28 14:30:00,35000.0,CE,5.0,M,OP,,
NSE,D,70467,OPTIDX,0,FINNIFTY-Apr2026-35000-PE,60.0,FINNIFTY 28 APR 35000 PUT,2026-04-28 14:30:00,35000.0,PE,5.0,M,OP,,
NSE,D,70468,OPTIDX,0,FINNIFTY-Apr2026-35500-CE,60.0,FINNIFTY 28 APR 35500 CALL,2026-04-28 14:30:00,35500.0,CE,5.0,M,OP,,
NSE,D,70469,OPTIDX,0,FINNIFTY-Apr2026-35500-PE,60.0,FINNIFTY 28 APR 35500 PUT,2026-04-28 14:30:00,35500.0,PE,5.0,M,OP,,
NSE,D,70470,OPTIDX,0,FINNIFTY-Apr2026-36000-CE,60.0,FINNIFTY 28 APR 36000 CALL,2026-04-28 14:30:00,36000.0,CE,5.0,M,OP,,
NSE,D,70471,OPTIDX,0,FINNIFTY-Apr2026-36000-PE,60.0,FINNIFTY 28 APR 36000 PUT,2026-04-28 14:30:00,36000.0,PE,5.0,M,OP,,
NSE,D,70472,OPTIDX,0,MIDCPNIFTY-May2026-12050-PE,120.0,MIDCPNIFTY 26 MAY 12050 PUT,2026-05-26 14:30:00,12050.0,PE,5.0,M,OP,,
NSE,D,70473,OPTIDX,0,MIDCPNIFTY-May2026-12075-CE,120.0,MIDCPNIFTY 26 MAY 12075 CALL,2026-05-26 14:30:00,12075.0,CE,5.0,M,OP,,
NSE,D,70474,OPTIDX,0,MIDCPNIFTY-May2026-12075-PE,120.0,MIDCPNIFTY 26 MAY 12075 PUT,2026-05-26 14:30:00,12075.0,PE,5.0,M,OP,,
NSE,D,70475,OPTIDX,0,MIDCPNIFTY-Apr2026-8600-CE,120.0,MIDCPNIFTY 28 APR 8600 CALL,2026-04-28 14:30:00,8600.0,CE,5.0,M,OP,,
NSE,D,70476,OPTIDX,0,MIDCPNIFTY-Apr2026-8600-PE,120.0,MIDCPNIFTY 28 APR 8600 PUT,2026-04-28 14:30:00,8600.0,PE,5.0,M,OP,,
NSE,D,70477,OPTIDX,0,MIDCPNIFTY-Apr2026-8700-CE,120.0,MIDCPNIFTY 28 APR 8700 CALL,2026-04-28 14:30:00,8700.0,CE,5.0,M,OP,,
NSE,D,70478,OPTIDX,0,MIDCPNIFTY-Apr2026-8700-PE,120.0,MIDCPNIFTY 28 APR 8700 PUT,2026-04-28 14:30:00,8700.0,PE,5.0,M,OP,,
NSE,D,70479,OPTIDX,0,MIDCPNIFTY-Apr2026-8800-CE,120.0,MIDCPNIFTY 28 APR 8800 CALL,2026-04-28 14:30:00,8800.0,CE,5.0,M,OP,,
NSE,D,70480,OPTIDX,0,MIDCPNIFTY-Apr2026-8800-PE,120.0,MIDCPNIFTY 28 APR 8800 PUT,2026-04-28 14:30:00,8800.0,PE,5.0,M,OP,,
NSE,D,70481,OPTIDX,0,MIDCPNIFTY-Apr2026-8900-CE,120.0,MIDCPNIFTY 28 APR 8900 CALL,2026-04-28 14:30:00,8900.0,CE,5.0,M,OP,,
NSE,D,70482,OPTIDX,0,MIDCPNIFTY-Apr2026-8900-PE,120.0,MIDCPNIFTY 28 APR 8900 PUT,2026-04-28 14:30:00,8900.0,PE,5.0,M,OP,,
NSE,D,70483,OPTIDX,0,MIDCPNIFTY-Apr2026-9000-CE,120.0,MIDCPNIFTY 28 APR 9000 CALL,2026-04-28 14:30:00,9000.0,CE,5.0,M,OP,,
NSE,D,70484,OPTIDX,0,MIDCPNIFTY-Apr2026-9000-PE,120.0,MIDCPNIFTY 28 APR 9000 PUT,2026-04-28 14:30:00,9000.0,PE,5.0,M,OP,,
NSE,D,70485,OPTIDX,0,MIDCPNIFTY-May2026-12100-CE,120.0,MIDCPNIFTY 26 MAY 12100 CALL,2026-05-26 14:30:00,12100.0,CE,5.0,M,OP,,
NSE,D,70486,OPTIDX,0,MIDCPNIFTY-May2026-12100-PE,120.0,MIDCPNIFTY 26 MAY 12100 PUT,2026-05-26 14:30:00,12100.0,PE,5.0,M,OP,,
NSE,D,70487,OPTIDX,0,MIDCPNIFTY-May2026-12125-CE,120.0,MIDCPNIFTY 26 MAY 12125 CALL,2026-05-26 14:30:00,12125.0,CE,5.0,M,OP,,
NSE,D,70488,OPTIDX,0,MIDCPNIFTY-May2026-12125-PE,120.0,MIDCPNIFTY 26 MAY 12125 PUT,2026-05-26 14:30:00,12125.0,PE,5.0,M,OP,,
NSE,D,70489,OPTIDX,0,MIDCPNIFTY-May2026-12150-CE,120.0,MIDCPNIFTY 26 MAY 12150 CALL,2026-05-26 14:30:00,12150.0,CE,5.0,M,OP,,
NSE,D,70490,OPTIDX,0,MIDCPNIFTY-May2026-12150-PE,120.0,MIDCPNIFTY 26 MAY 12150 PUT,2026-05-26 14:30:00,12150.0,PE,5.0,M,OP,,
NSE,D,70491,OPTIDX,0,MIDCPNIFTY-Apr2026-9100-CE,120.0,MIDCPNIFTY 28 APR 9100 CALL,2026-04-28 14:30:00,9100.0,CE,5.0,M,OP,,
NSE,D,70492,OPTIDX,0,MIDCPNIFTY-Apr2026-9100-PE,120.0,MIDCPNIFTY 28 APR 9100 PUT,2026-04-28 14:30:00,9100.0,PE,5.0,M,OP,,
NSE,D,70493,OPTIDX,0,MIDCPNIFTY-Apr2026-9200-CE,120.0,MIDCPNIFTY 28 APR 9200 CALL,2026-04-28 14:30:00,9200.0,CE,5.0,M,OP,,
NSE,D,70494,OPTIDX,0,MIDCPNIFTY-May2026-12175-CE,120.0,MIDCPNIFTY 26 MAY 12175 CALL,2026-05-26 14:30:00,12175.0,CE,5.0,M,OP,,
NSE,D,70495,OPTIDX,0,MIDCPNIFTY-May2026-12175-PE,120.0,MIDCPNIFTY 26 MAY 12175 PUT,2026-05-26 14:30:00,12175.0,PE,5.0,M,OP,,
NSE,D,70496,OPTIDX,0,MIDCPNIFTY-May2026-12200-CE,120.0,MIDCPNIFTY 26 MAY 12200 CALL,2026-05-26 14:30:00,12200.0,CE,5.0,M,OP,,
NSE,D,70497,OPTIDX,0,MIDCPNIFTY-May2026-12200-PE,120.0,MIDCPNIFTY 26 MAY 12200 PUT,2026-05-26 14:30:00,12200.0,PE,5.0,M,OP,,
NSE,D,70498,OPTIDX,0,MIDCPNIFTY-May2026-12225-CE,120.0,MIDCPNIFTY 26 MAY 12225 CALL,2026-05-26 14:30:00,12225.0,CE,5.0,M,OP,,
NSE,D,70499,OPTIDX,0,MIDCPNIFTY-May2026-12225-PE,120.0,MIDCPNIFTY 26 MAY 12225 PUT,2026-05-26 14:30:00,12225.0,PE,5.0,M,OP,,
NSE,D,70500,OPTIDX,0,MIDCPNIFTY-Apr2026-9200-PE,120.0,MIDCPNIFTY 28 APR 9200 PUT,2026-04-28 14:30:00,9200.0,PE,5.0,M,OP,,
NSE,D,70501,OPTIDX,0,MIDCPNIFTY-May2026-12250-CE,120.0,MIDCPNIFTY 26 MAY 12250 CALL,2026-05-26 14:30:00,12250.0,CE,5.0,M,OP,,
NSE,D,70502,OPTIDX,0,MIDCPNIFTY-May2026-12250-PE,120.0,MIDCPNIFTY 26 MAY 12250 PUT,2026-05-26 14:30:00,12250.0,PE,5.0,M,OP,,
NSE,D,70503,OPTIDX,0,MIDCPNIFTY-Apr2026-9300-CE,120.0,MIDCPNIFTY 28 APR 9300 CALL,2026-04-28 14:30:00,9300.0,CE,5.0,M,OP,,
NSE,D,70504,OPTIDX,0,MIDCPNIFTY-Apr2026-9300-PE,120.0,MIDCPNIFTY 28 APR 9300 PUT,2026-04-28 14:30:00,9300.0,PE,5.0,M,OP,,
NSE,D,70505,OPTIDX,0,MIDCPNIFTY-Apr2026-9400-CE,120.0,MIDCPNIFTY 28 APR 9400 CALL,2026-04-28 14:30:00,9400.0,CE,5.0,M,OP,,
NSE,D,70506,OPTIDX,0,MIDCPNIFTY-Apr2026-9400-PE,120.0,MIDCPNIFTY 28 APR 9400 PUT,2026-04-28 14:30:00,9400.0,PE,5.0,M,OP,,
NSE,D,70507,OPTIDX,0,MIDCPNIFTY-Apr2026-9500-CE,120.0,MIDCPNIFTY 28 APR 9500 CALL,2026-04-28 14:30:00,9500.0,CE,5.0,M,OP,,
NSE,D,70508,OPTIDX,0,MIDCPNIFTY-May2026-12275-CE,120.0,MIDCPNIFTY 26 MAY 12275 CALL,2026-05-26 14:30:00,12275.0,CE,5.0,M,OP,,
NSE,D,70509,OPTIDX,0,MIDCPNIFTY-May2026-12275-PE,120.0,MIDCPNIFTY 26 MAY 12275 PUT,2026-05-26 14:30:00,12275.0,PE,5.0,M,OP,,
NSE,D,70510,OPTIDX,0,MIDCPNIFTY-May2026-12300-CE,120.0,MIDCPNIFTY 26 MAY 12300 CALL,2026-05-26 14:30:00,12300.0,CE,5.0,M,OP,,
NSE,D,70511,OPTIDX,0,MIDCPNIFTY-May2026-12300-PE,120.0,MIDCPNIFTY 26 MAY 12300 PUT,2026-05-26 14:30:00,12300.0,PE,5.0,M,OP,,
NSE,D,70512,OPTIDX,0,MIDCPNIFTY-May2026-12325-CE,120.0,MIDCPNIFTY 26 MAY 12325 CALL,2026-05-26 14:30:00,12325.0,CE,5.0,M,OP,,
NSE,D,70513,OPTIDX,0,MIDCPNIFTY-May2026-12325-PE,120.0,MIDCPNIFTY 26 MAY 12325 PUT,2026-05-26 14:30:00,12325.0,PE,5.0,M,OP,,
NSE,D,70514,OPTIDX,0,MIDCPNIFTY-May2026-12350-CE,120.0,MIDCPNIFTY 26 MAY 12350 CALL,2026-05-26 14:30:00,12350.0,CE,5.0,M,OP,,
NSE,D,70515,OPTIDX,0,MIDCPNIFTY-May2026-12350-PE,120.0,MIDCPNIFTY 26 MAY 12350 PUT,2026-05-26 14:30:00,12350.0,PE,5.0,M,OP,,
NSE,D,70516,OPTIDX,0,MIDCPNIFTY-May2026-12375-CE,120.0,MIDCPNIFTY 26 MAY 12375 CALL,2026-05-26 14:30:00,12375.0,CE,5.0,M,OP,,
NSE,D,70517,OPTIDX,0,MIDCPNIFTY-May2026-12375-PE,120.0,MIDCPNIFTY 26 MAY 12375 PUT,2026-05-26 14:30:00,12375.0,PE,5.0,M,OP,,
NSE,D,70518,OPTIDX,0,MIDCPNIFTY-May2026-12400-CE,120.0,MIDCPNIFTY 26 MAY 12400 CALL,2026-05-26 14:30:00,12400.0,CE,5.0,M,OP,,
NSE,D,70519,OPTIDX,0,MIDCPNIFTY-May2026-12400-PE,120.0,MIDCPNIFTY 26 MAY 12400 PUT,2026-05-26 14:30:00,12400.0,PE,5.0,M,OP,,
NSE,D,70520,OPTIDX,0,MIDCPNIFTY-May2026-12425-CE,120.0,MIDCPNIFTY 26 MAY 12425 CALL,2026-05-26 14:30:00,12425.0,CE,5.0,M,OP,,
NSE,D,70521,OPTIDX,0,MIDCPNIFTY-May2026-12425-PE,120.0,MIDCPNIFTY 26 MAY 12425 PUT,2026-05-26 14:30:00,12425.0,PE,5.0,M,OP,,
NSE,D,70522,OPTIDX,0,MIDCPNIFTY-May2026-12450-CE,120.0,MIDCPNIFTY 26 MAY 12450 CALL,2026-05-26 14:30:00,12450.0,CE,5.0,M,OP,,
NSE,D,70523,OPTIDX,0,MIDCPNIFTY-May2026-12450-PE,120.0,MIDCPNIFTY 26 MAY 12450 PUT,2026-05-26 14:30:00,12450.0,PE,5.0,M,OP,,
NSE,D,70524,OPTIDX,0,MIDCPNIFTY-May2026-12475-CE,120.0,MIDCPNIFTY 26 MAY 12475 CALL,2026-05-26 14:30:00,12475.0,CE,5.0,M,OP,,
NSE,D,70525,OPTIDX,0,MIDCPNIFTY-May2026-12475-PE,120.0,MIDCPNIFTY 26 MAY 12475 PUT,2026-05-26 14:30:00,12475.0,PE,5.0,M,OP,,
NSE,D,70526,OPTIDX,0,MIDCPNIFTY-May2026-12500-CE,120.0,MIDCPNIFTY 26 MAY 12500 CALL,2026-05-26 14:30:00,12500.0,CE,5.0,M,OP,,
NSE,D,70527,OPTIDX,0,MIDCPNIFTY-May2026-12500-PE,120.0,MIDCPNIFTY 26 MAY 12500 PUT,2026-05-26 14:30:00,12500.0,PE,5.0,M,OP,,
NSE,D,70528,OPTIDX,0,MIDCPNIFTY-May2026-12525-CE,120.0,MIDCPNIFTY 26 MAY 12525 CALL,2026-05-26 14:30:00,12525.0,CE,5.0,M,OP,,
NSE,D,70529,OPTIDX,0,MIDCPNIFTY-May2026-12525-PE,120.0,MIDCPNIFTY 26 MAY 12525 PUT,2026-05-26 14:30:00,12525.0,PE,5.0,M,OP,,
NSE,D,70530,OPTIDX,0,MIDCPNIFTY-May2026-12550-CE,120.0,MIDCPNIFTY 26 MAY 12550 CALL,2026-05-26 14:30:00,12550.0,CE,5.0,M,OP,,
NSE,D,70531,OPTIDX,0,MIDCPNIFTY-May2026-12550-PE,120.0,MIDCPNIFTY 26 MAY 12550 PUT,2026-05-26 14:30:00,12550.0,PE,5.0,M,OP,,
NSE,D,70532,OPTIDX,0,MIDCPNIFTY-May2026-12575-CE,120.0,MIDCPNIFTY 26 MAY 12575 CALL,2026-05-26 14:30:00,12575.0,CE,5.0,M,OP,,
NSE,D,70533,OPTIDX,0,MIDCPNIFTY-May2026-12575-PE,120.0,MIDCPNIFTY 26 MAY 12575 PUT,2026-05-26 14:30:00,12575.0,PE,5.0,M,OP,,
NSE,D,70534,OPTIDX,0,MIDCPNIFTY-May2026-12600-CE,120.0,MIDCPNIFTY 26 MAY 12600 CALL,2026-05-26 14:30:00,12600.0,CE,5.0,M,OP,,
NSE,D,70535,OPTIDX,0,MIDCPNIFTY-May2026-12600-PE,120.0,MIDCPNIFTY 26 MAY 12600 PUT,2026-05-26 14:30:00,12600.0,PE,5.0,M,OP,,
NSE,D,70536,OPTIDX,0,MIDCPNIFTY-May2026-12625-CE,120.0,MIDCPNIFTY 26 MAY 12625 CALL,2026-05-26 14:30:00,12625.0,CE,5.0,M,OP,,
NSE,D,70537,OPTIDX,0,MIDCPNIFTY-May2026-12625-PE,120.0,MIDCPNIFTY 26 MAY 12625 PUT,2026-05-26 14:30:00,12625.0,PE,5.0,M,OP,,
NSE,D,70538,OPTIDX,0,MIDCPNIFTY-May2026-12650-CE,120.0,MIDCPNIFTY 26 MAY 12650 CALL,2026-05-26 14:30:00,12650.0,CE,5.0,M,OP,,
NSE,D,70539,OPTIDX,0,MIDCPNIFTY-May2026-12650-PE,120.0,MIDCPNIFTY 26 MAY 12650 PUT,2026-05-26 14:30:00,12650.0,PE,5.0,M,OP,,
NSE,D,70540,OPTIDX,0,MIDCPNIFTY-May2026-12675-CE,120.0,MIDCPNIFTY 26 MAY 12675 CALL,2026-05-26 14:30:00,12675.0,CE,5.0,M,OP,,
NSE,D,70541,OPTIDX,0,MIDCPNIFTY-May2026-12675-PE,120.0,MIDCPNIFTY 26 MAY 12675 PUT,2026-05-26 14:30:00,12675.0,PE,5.0,M,OP,,
NSE,D,70542,OPTIDX,0,MIDCPNIFTY-May2026-12700-CE,120.0,MIDCPNIFTY 26 MAY 12700 CALL,2026-05-26 14:30:00,12700.0,CE,5.0,M,OP,,
NSE,D,70543,OPTIDX,0,MIDCPNIFTY-May2026-12700-PE,120.0,MIDCPNIFTY 26 MAY 12700 PUT,2026-05-26 14:30:00,12700.0,PE,5.0,M,OP,,
NSE,D,70544,OPTIDX,0,MIDCPNIFTY-May2026-12725-CE,120.0,MIDCPNIFTY 26 MAY 12725 CALL,2026-05-26 14:30:00,12725.0,CE,5.0,M,OP,,
NSE,D,70545,OPTIDX,0,MIDCPNIFTY-May2026-12725-PE,120.0,MIDCPNIFTY 26 MAY 12725 PUT,2026-05-26 14:30:00,12725.0,PE,5.0,M,OP,,
NSE,D,70546,OPTIDX,0,MIDCPNIFTY-Apr2026-9500-PE,120.0,MIDCPNIFTY 28 APR 9500 PUT,2026-04-28 14:30:00,9500.0,PE,5.0,M,OP,,
NSE,D,70547,OPTIDX,0,MIDCPNIFTY-Apr2026-9600-CE,120.0,MIDCPNIFTY 28 APR 9600 CALL,2026-04-28 14:30:00,9600.0,CE,5.0,M,OP,,
NSE,D,70548,OPTIDX,0,MIDCPNIFTY-May2026-12750-CE,120.0,MIDCPNIFTY 26 MAY 12750 CALL,2026-05-26 14:30:00,12750.0,CE,5.0,M,OP,,
NSE,D,70549,OPTIDX,0,MIDCPNIFTY-May2026-12750-PE,120.0,MIDCPNIFTY 26 MAY 12750 PUT,2026-05-26 14:30:00,12750.0,PE,5.0,M,OP,,
NSE,D,70550,OPTIDX,0,MIDCPNIFTY-May2026-12775-CE,120.0,MIDCPNIFTY 26 MAY 12775 CALL,2026-05-26 14:30:00,12775.0,CE,5.0,M,OP,,
NSE,D,70551,OPTIDX,0,MIDCPNIFTY-May2026-12775-PE,120.0,MIDCPNIFTY 26 MAY 12775 PUT,2026-05-26 14:30:00,12775.0,PE,5.0,M,OP,,
NSE,D,70562,OPTIDX,0,MIDCPNIFTY-Apr2026-9600-PE,120.0,MIDCPNIFTY 28 APR 9600 PUT,2026-04-28 14:30:00,9600.0,PE,5.0,M,OP,,
NSE,D,70563,OPTIDX,0,MIDCPNIFTY-Apr2026-9700-CE,120.0,MIDCPNIFTY 28 APR 9700 CALL,2026-04-28 14:30:00,9700.0,CE,5.0,M,OP,,
NSE,D,70564,OPTIDX,0,MIDCPNIFTY-Apr2026-9700-PE,120.0,MIDCPNIFTY 28 APR 9700 PUT,2026-04-28 14:30:00,9700.0,PE,5.0,M,OP,,
NSE,D,70565,OPTIDX,0,MIDCPNIFTY-Apr2026-9800-CE,120.0,MIDCPNIFTY 28 APR 9800 CALL,2026-04-28 14:30:00,9800.0,CE,5.0,M,OP,,
NSE,D,70566,OPTIDX,0,MIDCPNIFTY-Apr2026-9800-PE,120.0,MIDCPNIFTY 28 APR 9800 PUT,2026-04-28 14:30:00,9800.0,PE,5.0,M,OP,,
NSE,D,70567,OPTIDX,0,MIDCPNIFTY-Apr2026-9900-CE,120.0,MIDCPNIFTY 28 APR 9900 CALL,2026-04-28 14:30:00,9900.0,CE,5.0,M,OP,,
NSE,D,70568,OPTIDX,0,MIDCPNIFTY-Apr2026-9900-PE,120.0,MIDCPNIFTY 28 APR 9900 PUT,2026-04-28 14:30:00,9900.0,PE,5.0,M,OP,,
NSE,D,70569,OPTIDX,0,MIDCPNIFTY-Apr2026-10000-CE,120.0,MIDCPNIFTY 28 APR 10000 CALL,2026-04-28 14:30:00,10000.0,CE,5.0,M,OP,,
NSE,D,70570,OPTIDX,0,MIDCPNIFTY-Apr2026-10000-PE,120.0,MIDCPNIFTY 28 APR 10000 PUT,2026-04-28 14:30:00,10000.0,PE,5.0,M,OP,,
NSE,D,70571,OPTIDX,0,MIDCPNIFTY-Apr2026-10100-CE,120.0,MIDCPNIFTY 28 APR 10100 CALL,2026-04-28 14:30:00,10100.0,CE,5.0,M,OP,,
NSE,D,70572,OPTIDX,0,MIDCPNIFTY-Apr2026-10100-PE,120.0,MIDCPNIFTY 28 APR 10100 PUT,2026-04-28 14:30:00,10100.0,PE,5.0,M,OP,,
NSE,D,70573,OPTIDX,0,MIDCPNIFTY-Apr2026-10200-CE,120.0,MIDCPNIFTY 28 APR 10200 CALL,2026-04-28 14:30:00,10200.0,CE,5.0,M,OP,,
NSE,D,70574,OPTIDX,0,MIDCPNIFTY-Apr2026-10200-PE,120.0,MIDCPNIFTY 28 APR 10200 PUT,2026-04-28 14:30:00,10200.0,PE,5.0,M,OP,,
NSE,D,70575,OPTIDX,0,MIDCPNIFTY-Apr2026-10300-CE,120.0,MIDCPNIFTY 28 APR 10300 CALL,2026-04-28 14:30:00,10300.0,CE,5.0,M,OP,,
NSE,D,70576,OPTIDX,0,MIDCPNIFTY-Apr2026-10300-PE,120.0,MIDCPNIFTY 28 APR 10300 PUT,2026-04-28 14:30:00,10300.0,PE,5.0,M,OP,,
NSE,D,70577,OPTIDX,0,MIDCPNIFTY-Apr2026-10400-CE,120.0,MIDCPNIFTY 28 APR 10400 CALL,2026-04-28 14:30:00,10400.0,CE,5.0,M,OP,,
NSE,D,70578,OPTIDX,0,MIDCPNIFTY-Apr2026-10400-PE,120.0,MIDCPNIFTY 28 APR 10400 PUT,2026-04-28 14:30:00,10400.0,PE,5.0,M,OP,,
NSE,D,70579,OPTIDX,0,MIDCPNIFTY-Apr2026-10500-CE,120.0,MIDCPNIFTY 28 APR 10500 CALL,2026-04-28 14:30:00,10500.0,CE,5.0,M,OP,,
NSE,D,70580,OPTIDX,0,MIDCPNIFTY-Apr2026-10500-PE,120.0,MIDCPNIFTY 28 APR 10500 PUT,2026-04-28 14:30:00,10500.0,PE,5.0,M,OP,,
NSE,D,70581,OPTIDX,0,MIDCPNIFTY-Apr2026-10600-CE,120.0,MIDCPNIFTY 28 APR 10600 CALL,2026-04-28 14:30:00,10600.0,CE,5.0,M,OP,,
NSE,D,70582,OPTIDX,0,MIDCPNIFTY-Apr2026-10600-PE,120.0,MIDCPNIFTY 28 APR 10600 PUT,2026-04-28 14:30:00,10600.0,PE,5.0,M,OP,,
NSE,D,70587,OPTIDX,0,MIDCPNIFTY-May2026-12800-CE,120.0,MIDCPNIFTY 26 MAY 12800 CALL,2026-05-26 14:30:00,12800.0,CE,5.0,M,OP,,
NSE,D,70588,OPTIDX,0,MIDCPNIFTY-May2026-12800-PE,120.0,MIDCPNIFTY 26 MAY 12800 PUT,2026-05-26 14:30:00,12800.0,PE,5.0,M,OP,,
NSE,D,70614,OPTIDX,0,MIDCPNIFTY-May2026-12825-CE,120.0,MIDCPNIFTY 26 MAY 12825 CALL,2026-05-26 14:30:00,12825.0,CE,5.0,M,OP,,
NSE,D,70615,OPTIDX,0,MIDCPNIFTY-May2026-12825-PE,120.0,MIDCPNIFTY 26 MAY 12825 PUT,2026-05-26 14:30:00,12825.0,PE,5.0,M,OP,,
NSE,D,70616,OPTIDX,0,MIDCPNIFTY-May2026-12850-CE,120.0,MIDCPNIFTY 26 MAY 12850 CALL,2026-05-26 14:30:00,12850.0,CE,5.0,M,OP,,
NSE,D,70617,OPTIDX,0,MIDCPNIFTY-May2026-12850-PE,120.0,MIDCPNIFTY 26 MAY 12850 PUT,2026-05-26 14:30:00,12850.0,PE,5.0,M,OP,,
NSE,D,70618,OPTIDX,0,MIDCPNIFTY-May2026-12875-CE,120.0,MIDCPNIFTY 26 MAY 12875 CALL,2026-05-26 14:30:00,12875.0,CE,5.0,M,OP,,
NSE,D,70619,OPTIDX,0,MIDCPNIFTY-May2026-12875-PE,120.0,MIDCPNIFTY 26 MAY 12875 PUT,2026-05-26 14:30:00,12875.0,PE,5.0,M,OP,,
NSE,D,70620,OPTIDX,0,MIDCPNIFTY-May2026-12900-CE,120.0,MIDCPNIFTY 26 MAY 12900 CALL,2026-05-26 14:30:00,12900.0,CE,5.0,M,OP,,
NSE,D,70621,OPTIDX,0,MIDCPNIFTY-May2026-12900-PE,120.0,MIDCPNIFTY 26 MAY 12900 PUT,2026-05-26 14:30:00,12900.0,PE,5.0,M,OP,,
NSE,D,70622,OPTIDX,0,MIDCPNIFTY-May2026-12925-CE,120.0,MIDCPNIFTY 26 MAY 12925 CALL,2026-05-26 14:30:00,12925.0,CE,5.0,M,OP,,
NSE,D,70623,OPTIDX,0,MIDCPNIFTY-May2026-12925-PE,120.0,MIDCPNIFTY 26 MAY 12925 PUT,2026-05-26 14:30:00,12925.0,PE,5.0,M,OP,,
NSE,D,70624,OPTIDX,0,MIDCPNIFTY-May2026-12950-CE,120.0,MIDCPNIFTY 26 MAY 12950 CALL,2026-05-26 14:30:00,12950.0,CE,5.0,M,OP,,
